,w1,w2,cosin
88772,中度,經由,0.1885628
88775,中度,普遍,0.03501699
88776,中度,現象,0.001513401
88777,中度,查詢,0.009839082
88779,中度,適合,0.090957366
88785,中度,聲明,0.08004294
88786,中度,訊息,0.012597652
88787,中度,完整,0.073300414
88788,中度,責任,0.007919686
88790,中度,人員,0.091542825
88792,中度,共同,0.031038634
88795,中度,老年,0.012232685
88797,中度,空虛,0.021407338
88798,中度,失智症,0.038441658
88802,中度,情況,0.04526195
88807,中度,開啟,0.05264633
88809,中度,甲狀腺素,0.044586357
88812,中度,掛號,0.018149443
88814,中度,遲緩,0.04792649
88815,中度,練習,0.027974594
88816,中度,發病,0.056773074
88818,中度,差別,0.019627891
88820,中度,提到,0.008370273
88822,中度,大部分,0.0043580495
88823,中度,減少,0.01912672
88825,中度,基因,0.053678893
88832,生病,來源,0.00075224787
88834,生病,快樂,0.075298205
88836,生病,得到,0.108368665
88839,生病,目前,0.019193195
88840,生病,品質,0.020720927
88841,生病,抗鬱劑,0.072645724
88842,生病,影響到,0.06648508
88844,生病,色胺酸,0.117244706
88846,生病,人本,0.14331362
88850,生病,性慾,0.087725684
88852,生病,補充,0.04739711
88855,生病,強烈,0.116456985
88856,生病,乒乓球,0.07438937
88859,生病,查詢,0.019655762
88863,生病,至少,0.038939565
88864,生病,調整,0.051858854
88865,生病,參考,0.039542794
88868,生病,訊息,0.11844779
88872,生病,人員,0.05467242
88873,生病,出版,0.07728657
88874,生病,共同,0.01984068
88875,生病,經濟,0.043795966
88877,生病,老年,0.042626828
88880,生病,失智症,0.004558824
88882,生病,指數,0.043334346
88884,生病,情況,0.07926384
88885,生病,學習,0.069970265
88886,生病,傷害,0.023600293
88887,生病,太多,0.16985843
88891,生病,甲狀腺素,0.026325986
88892,生病,依賴,0.031467788
88893,生病,時期,0.0046003144
88896,生病,遲緩,0.02083316
88901,生病,過多,0.021132998
88905,生病,減少,0.017324002
88906,生病,緩慢,0.05738914
88907,生病,基因,0.04204618
88908,生病,頭痛,0.0127618015
88909,生病,討論,0.080671445
88910,生病,多巴胺,0.061644997
88911,生病,過往,0.10279305
88912,生病,減退,0.043004073
88919,來源,專區,0.06743723
88922,來源,抗鬱劑,0.097455785
88926,來源,過程,0.052129604
88927,來源,人本,0.014831364
88931,來源,性慾,0.06332347
88934,來源,蛋白質,0.03800402
88936,來源,強烈,0.061609644
88937,來源,乒乓球,0.02388269
88938,來源,普遍,0.025302898
88939,來源,現象,0.03740467
88940,來源,查詢,0.031547785
88942,來源,適合,0.05917395
88943,來源,安心,0.024495484
88946,來源,參考,0.062812604
88947,來源,國際,0.09238086
88949,來源,訊息,0.1127135
88951,來源,責任,0.04993395
88953,來源,人員,0.07438482
88955,來源,共同,0.06404885
88956,來源,經濟,0.036253057
88957,來源,影音,0.030260809
88959,來源,會員,0.021777168
88961,來源,失智症,0.012669459
88963,來源,指數,0.0042142645
88965,來源,情況,0.0750815
88968,來源,太多,0.052658
88971,來源,症候群,0.013917409
88972,來源,甲狀腺素,0.02481301
88976,來源,行動,0.030699247
88978,來源,練習,0.054701768
88979,來源,發病,0.070994005
88980,來源,減壓,0.12667777
88981,來源,差別,0.0648125
88983,來源,提到,0.02485985
88986,來源,減少,0.055966068
88993,來源,減退,0.0062027127
88996,感受,促進,0.10403023
88997,感受,得到,0.027429793
89000,感受,目前,0.036203034
89001,感受,品質,0.004521679
89002,感受,抗鬱劑,0.052963346
89003,感受,影響到,0.016061928
89005,感受,色胺酸,0.05676326
89006,感受,過程,0.008853781
89010,感受,注意,0.114720054
89015,感受,經由,0.011478804
89016,感受,強烈,0.046164192
89017,感受,乒乓球,0.092800915
89018,感受,普遍,0.040077724
89020,感受,查詢,0.07440604
89022,感受,適合,0.004646496
89023,感受,安心,0.10945632
89024,感受,至少,0.06074748
89027,感受,國際,0.017663492
89029,感受,訊息,0.007982265
89030,感受,完整,0.020410998
89032,感受,關節炎,0.0054251626
89036,感受,經濟,0.044846527
89037,感受,影音,0.13419235
89042,感受,走出,0.019959271
89043,感受,指數,0.03928809
89044,感受,經歷,0.016471442
89045,感受,情況,0.015410412
89050,感受,開啟,0.11754602
89051,感受,症候群,0.087715924
89053,感受,依賴,0.094511785
89054,感受,時期,0.059572063
89056,感受,行動,0.040132888
89057,感受,遲緩,0.009641899
89060,感受,減壓,0.014949478
89064,感受,趨勢,0.10945504
89067,感受,緩慢,0.06265259
89069,感受,頭痛,0.15285845
89070,感受,討論,0.06634274
89072,感受,過往,0.032765694
89073,感受,減退,0.054763563
89074,感受,分院,0.035254873
89075,快樂,促進,0.031134102
89076,快樂,得到,0.10336823
89081,快樂,抗鬱劑,0.09452206
89084,快樂,色胺酸,0.035749055
89089,快樂,注意,0.016330993
89091,快樂,突然,0.08904398
89094,快樂,經由,0.07105638
89095,快樂,強烈,0.03593082
89097,快樂,普遍,0.023385953
89099,快樂,查詢,0.102989614
89101,快樂,適合,0.039051462
89102,快樂,安心,0.050367218
89103,快樂,至少,0.06290062
89104,快樂,調整,0.13966054
89105,快樂,參考,0.012177121
89107,快樂,聲明,0.025576942
89112,快樂,人員,0.104995765
89117,快樂,老年,0.08053239
89120,快樂,失智症,0.058248524
89124,快樂,情況,0.030986395
89126,快樂,傷害,0.053493645
89127,快樂,太多,0.11231851
89132,快樂,依賴,0.051891483
89136,快樂,遲緩,0.008203987
89137,快樂,練習,0.035744004
89140,快樂,差別,0.05886211
89141,快樂,過多,0.004414009
89144,快樂,大部分,0.05985065
89145,快樂,減少,0.016682182
89148,快樂,頭痛,0.02153514
89150,快樂,多巴胺,0.034194227
89153,快樂,分院,0.019013295
89154,促進,得到,0.04579748
89156,促進,專區,0.1184354
89159,促進,抗鬱劑,0.034498338
89162,促進,色胺酸,0.011973031
89163,促進,過程,0.08951891
89164,促進,人本,0.017739644
89166,促進,酵母,0.04891466
89167,促進,注意,0.065322585
89170,促進,補充,0.05708096
89171,促進,蛋白質,0.057148546
89172,促進,經由,0.056066487
89174,促進,乒乓球,0.06539552
89175,促進,普遍,0.0037484542
89176,促進,現象,0.09472568
89179,促進,適合,0.031191453
89182,促進,調整,0.042106695
89183,促進,參考,0.026791634
89188,促進,責任,0.005841259
89190,促進,人員,0.06640432
89191,促進,出版,0.055360563
89197,促進,空虛,0.14601566
89200,促進,指數,0.07303907
89201,促進,經歷,0.11180626
89203,促進,學習,0.0697746
89205,促進,太多,0.008673802
89206,促進,星期,0.039482497
89207,促進,開啟,0.11640675
89208,促進,症候群,0.02489476
89211,促進,時期,0.05138574
89212,促進,掛號,0.08042075
89213,促進,行動,0.059944708
89214,促進,遲緩,0.011819407
89215,促進,練習,0.107343316
89217,促進,減壓,0.040489085
89220,促進,提到,0.056822173
89225,促進,基因,0.07715387
89226,促進,頭痛,0.0163708
89227,促進,討論,0.030588983
89228,促進,多巴胺,0.016511641
89229,促進,過往,0.07897176
89231,促進,分院,0.03925518
89232,得到,簡介,0.044584323
89234,得到,目前,0.03715956
89236,得到,抗鬱劑,0.11257744
89237,得到,影響到,0.04152425
89238,得到,重大,0.03182637
89239,得到,色胺酸,0.08269938
89240,得到,過程,0.04656839
89243,得到,酵母,0.06532844
89244,得到,注意,0.09515686
89246,得到,突然,0.054148376
89247,得到,補充,0.115670525
89249,得到,經由,0.013675116
89251,得到,乒乓球,0.07974828
89254,得到,查詢,0.06154119
89256,得到,適合,0.033428717
89257,得到,安心,0.023661327
89258,得到,至少,0.06473452
89259,得到,調整,0.008667173
89260,得到,參考,0.021597657
89269,得到,共同,0.04657557
89273,得到,會員,0.021441568
89274,得到,空虛,0.07411159
89275,得到,失智症,0.09959547
89278,得到,經歷,0.029502753
89280,得到,學習,0.06852527
89281,得到,傷害,0.08802735
89283,得到,星期,0.026317306
89284,得到,開啟,0.06756934
89285,得到,症候群,0.0509147
89290,得到,行動,0.025506122
89302,得到,基因,0.025656603
89303,得到,頭痛,0.035307176
89306,得到,過往,0.0051037446
89307,得到,減退,0.11733426
89310,簡介,目前,0.08655488
89311,簡介,品質,0.021186918
89314,簡介,重大,0.026676893
89317,簡介,人本,0.033931095
89320,簡介,注意,0.2017987
89322,簡介,突然,0.13739818
89323,簡介,補充,0.0076143946
89324,簡介,蛋白質,0.008472949
89326,簡介,強烈,0.0016193204
89327,簡介,乒乓球,0.009813134
89329,簡介,現象,0.050654873
89332,簡介,適合,0.021399371
89333,簡介,安心,0.122145064
89334,簡介,至少,0.03836469
89335,簡介,調整,0.026328217
89337,簡介,國際,0.053786602
89338,簡介,聲明,0.13670401
89339,簡介,訊息,0.02591312
89342,簡介,關節炎,0.048112426
89344,簡介,出版,0.0067604687
89345,簡介,共同,0.05212429
89346,簡介,經濟,0.004077917
89348,簡介,老年,0.022194214
89349,簡介,會員,0.06422728
89352,簡介,走出,0.035696153
89353,簡介,指數,0.07184574
89354,簡介,經歷,0.020982416
89357,簡介,傷害,0.08035877
89360,簡介,開啟,0.09020143
89361,簡介,症候群,0.05053987
89362,簡介,甲狀腺素,0.023329208
89365,簡介,掛號,0.022697318
89366,簡介,行動,0.021536369
89367,簡介,遲緩,0.020908406
89368,簡介,練習,0.066386804
89370,簡介,減壓,0.013367053
89371,簡介,差別,0.013544772
89372,簡介,過多,0.052548647
89375,簡介,大部分,0.028181145
89376,簡介,減少,0.010409441
89377,簡介,緩慢,0.09427345
89379,簡介,頭痛,0.034798227
89380,簡介,討論,0.06919501
89383,簡介,減退,0.038841605
89384,簡介,分院,0.016848026
89385,專區,目前,0.073000856
89386,專區,品質,0.04807292
89391,專區,過程,0.12260395
89396,專區,性慾,0.05736969
89402,專區,乒乓球,0.07931396
89406,專區,避免,0.0086328555
89408,專區,安心,0.09467226
89409,專區,至少,0.11471494
89413,專區,聲明,0.079857856
89414,專區,訊息,0.022027805
89415,專區,完整,0.052113805
89416,專區,責任,0.09384272
89417,專區,關節炎,0.007938739
89419,專區,出版,0.01016213
89420,專區,共同,0.0015880521
89421,專區,經濟,0.013649771
89424,專區,會員,0.012897853
89425,專區,空虛,0.06312902
89426,專區,失智症,0.05274599
89427,專區,走出,0.03441168
89428,專區,指數,0.026290532
89436,專區,症候群,0.021142542
89437,專區,甲狀腺素,0.10022094
89438,專區,依賴,0.08180847
89440,專區,掛號,0.0368125
89445,專區,減壓,0.12489128
89446,專區,差別,0.0096901655
89447,專區,過多,0.044909716
89448,專區,提到,0.0078330375
89453,專區,基因,0.0137186935
89455,專區,討論,0.01959046
89456,專區,多巴胺,0.062298916
89457,專區,過往,0.07984722
89459,專區,分院,0.06147749
89460,目前,品質,0.13715199
89461,目前,抗鬱劑,0.05904311
89462,目前,影響到,0.004590029
89467,目前,專注,0.13437805
89469,目前,注意,0.032221757
89470,目前,性慾,0.014428817
89476,目前,乒乓球,0.106860876
89477,目前,普遍,0.04754897
89480,目前,避免,0.0295665
89483,目前,至少,0.097985804
89484,目前,調整,0.05218588
89486,目前,國際,0.057620578
89489,目前,完整,0.117170066
89490,目前,責任,0.12431708
89491,目前,關節炎,0.057275236
89492,目前,人員,0.12039466
89493,目前,出版,0.024990646
89494,目前,共同,0.047279425
89495,目前,經濟,0.016114924
89496,目前,影音,0.063314654
89498,目前,會員,0.02300768
89505,目前,學習,0.18043402
89506,目前,傷害,0.05586583
89508,目前,星期,0.044989716
89509,目前,開啟,0.026192617
89510,目前,症候群,0.055318847
89511,目前,甲狀腺素,0.0035808422
89512,目前,依賴,0.10092469
89516,目前,遲緩,0.054606695
89519,目前,減壓,0.016249804
89521,目前,過多,0.14260852
89522,目前,提到,0.040039398
89525,目前,減少,0.05885941
89526,目前,緩慢,0.021419585
89529,目前,討論,0.029719204
89531,目前,過往,0.074258514
89533,目前,分院,0.046095405
89534,品質,抗鬱劑,0.01276731
89538,品質,過程,0.0054414645
89540,品質,專注,0.11173248
89541,品質,酵母,0.18888459
89549,品質,乒乓球,0.030555423
89550,品質,普遍,0.08491264
89555,品質,安心,0.02467522
89556,品質,至少,0.008430997
89557,品質,調整,0.024840925
89562,品質,完整,0.074500024
89565,品質,人員,0.007479124
89567,品質,共同,0.041461393
89569,品質,影音,0.026519418
89571,品質,會員,0.0111989975
89575,品質,指數,0.040433623
89579,品質,傷害,0.06844409
89580,品質,太多,0.021382848
89581,品質,星期,0.11748089
89585,品質,依賴,0.04210141
89587,品質,掛號,0.08520265
89589,品質,遲緩,0.027047008
89599,品質,緩慢,0.042937223
89600,品質,基因,0.010062672
89601,品質,頭痛,0.020476006
89604,品質,過往,0.050757244
89606,品質,分院,0.006401144
89610,抗鬱劑,過程,0.015386673
89617,抗鬱劑,補充,0.031488765
89618,抗鬱劑,蛋白質,0.008091507
89621,抗鬱劑,乒乓球,0.03180789
89622,抗鬱劑,普遍,0.061928704
89624,抗鬱劑,查詢,0.07411808
89627,抗鬱劑,安心,0.01315736
89629,抗鬱劑,調整,0.036148407
89630,抗鬱劑,參考,0.1444329
89631,抗鬱劑,國際,0.032127798
89635,抗鬱劑,責任,0.060815196
89637,抗鬱劑,人員,0.04548982
89638,抗鬱劑,出版,0.055102203
89641,抗鬱劑,影音,0.011207171
89645,抗鬱劑,失智症,0.15898801
89646,抗鬱劑,走出,0.008006362
89648,抗鬱劑,經歷,0.074652396
89649,抗鬱劑,情況,0.10978904
89650,抗鬱劑,學習,0.012732543
89651,抗鬱劑,傷害,0.12574658
89653,抗鬱劑,星期,0.02300978
89657,抗鬱劑,依賴,0.046824627
89660,抗鬱劑,行動,0.033441722
89662,抗鬱劑,練習,0.04966747
89664,抗鬱劑,減壓,0.11735436
89665,抗鬱劑,差別,0.072605744
89667,抗鬱劑,提到,0.14089987
89671,抗鬱劑,緩慢,0.02362123
89672,抗鬱劑,基因,0.105461866
89673,抗鬱劑,頭痛,0.08025601
89674,抗鬱劑,討論,0.028027913
89675,抗鬱劑,多巴胺,0.040060215
89676,抗鬱劑,過往,0.011344105
89677,抗鬱劑,減退,0.037585787
89679,影響到,重大,0.06878884
89680,影響到,色胺酸,0.18337202
89681,影響到,過程,0.1083136
89685,影響到,注意,0.038115688
89686,影響到,性慾,0.06554268
89687,影響到,突然,0.091636784
89688,影響到,補充,0.022987
89689,影響到,蛋白質,0.0071551204
89693,影響到,普遍,0.0013223868
89694,影響到,現象,0.046969116
89695,影響到,查詢,0.08812244
89698,影響到,安心,0.028957646
89702,影響到,國際,0.026695095
89703,影響到,聲明,0.014128227
89704,影響到,訊息,0.04293827
89705,影響到,完整,0.05815179
89706,影響到,責任,0.026427446
89707,影響到,關節炎,0.038408726
89711,影響到,經濟,0.079291925
89716,影響到,失智症,0.061037943
89717,影響到,走出,0.081835434
89718,影響到,指數,0.10680126
89719,影響到,經歷,0.030749168
89720,影響到,情況,0.1755878
89721,影響到,學習,0.018058024
89723,影響到,太多,0.026225027
89724,影響到,星期,0.047121476
89725,影響到,開啟,0.037055623
89726,影響到,症候群,0.027763247
89727,影響到,甲狀腺素,0.13683155
89728,影響到,依賴,0.071419634
89729,影響到,時期,0.035993878
89732,影響到,遲緩,0.10688776
89736,影響到,差別,0.042728126
89739,影響到,趨勢,0.05579602
89740,影響到,大部分,0.012808036
89742,影響到,緩慢,0.118928134
89746,影響到,多巴胺,0.1564829
89748,影響到,減退,0.09472652
89750,重大,色胺酸,0.09940921
89751,重大,過程,0.039917856
89753,重大,專注,0.08240469
89754,重大,酵母,0.11244851
89755,重大,注意,0.024987921
89756,重大,性慾,0.036019392
89757,重大,突然,0.07409914
89758,重大,補充,0.015972229
89759,重大,蛋白質,0.09569009
89762,重大,乒乓球,0.024224186
89764,重大,現象,0.032558937
89765,重大,查詢,0.11832542
89769,重大,至少,0.09599422
89771,重大,參考,0.027094454
89774,重大,訊息,0.052070886
89778,重大,人員,0.014611386
89780,重大,共同,0.079573765
89781,重大,經濟,0.05849627
89783,重大,老年,0.015696343
89784,重大,會員,0.02104732
89785,重大,空虛,0.033360254
89786,重大,失智症,0.01288216
89789,重大,經歷,0.03421198
89793,重大,太多,0.01324293
89795,重大,開啟,0.047552772
89796,重大,症候群,0.08029987
89797,重大,甲狀腺素,0.15334739
89801,重大,行動,0.036685824
89809,重大,趨勢,0.10142292
89810,重大,大部分,0.07263096
89811,重大,減少,0.028954323
89814,重大,頭痛,0.012669755
89815,重大,討論,0.0027770475
89818,重大,減退,0.056819834
89819,重大,分院,0.07412423
89820,色胺酸,過程,0.09596369
89821,色胺酸,人本,0.07326146
89826,色胺酸,突然,0.024846375
89827,色胺酸,補充,0.032806396
89830,色胺酸,強烈,0.0054643154
89831,色胺酸,乒乓球,0.012778852
89834,色胺酸,查詢,0.008868124
89836,色胺酸,適合,0.00017330982
89837,色胺酸,安心,0.13311975
89838,色胺酸,至少,0.042060453
89843,色胺酸,訊息,0.020426646
89845,色胺酸,責任,0.0065297335
89846,色胺酸,關節炎,0.034213163
89850,色胺酸,經濟,0.060597863
89852,色胺酸,老年,0.050861146
89853,色胺酸,會員,0.047569342
89856,色胺酸,走出,0.12768647
89857,色胺酸,指數,0.042122677
89858,色胺酸,經歷,0.0037380904
89859,色胺酸,情況,0.062589884
89861,色胺酸,傷害,0.020040415
89862,色胺酸,太多,0.08423663
89863,色胺酸,星期,0.039261825
89864,色胺酸,開啟,0.012236347
89865,色胺酸,症候群,0.073760316
89866,色胺酸,甲狀腺素,0.05690726
89868,色胺酸,時期,0.042504862
89871,色胺酸,遲緩,0.11638229
89872,色胺酸,練習,0.017088596
89878,色胺酸,趨勢,0.06327605
89879,色胺酸,大部分,0.013986208
89880,色胺酸,減少,0.017414633
89882,色胺酸,基因,0.037541308
89884,色胺酸,討論,0.1627748
89885,色胺酸,多巴胺,0.05805326
89886,色胺酸,過往,0.027122838
89887,色胺酸,減退,0.106498286
89889,過程,人本,0.06886869
89890,過程,專注,0.07245746
89893,過程,性慾,0.06199257
89895,過程,補充,0.11389881
89896,過程,蛋白質,0.01734921
